customer_id,gender,age,state,city,estimated_salary,plan_type,tenure_months,total_complaints,avg_calls_3m,avg_data_3m,usage_drop_ratio,recharge_frequency,last_month_calls,last_month_data,churn
1379,M,65.0,Maharashtra,Mumbai,69698.0,Prepaid,11.0,0.0,107.66666666666667,4269.0,0.450261780104712,2.5,85.0,8611.0,0
1380,M,25.0,Mizoram,Bangalore,84610.0,Prepaid,32.0,0.0,190.0,3015.3333333333335,0.7338403041825095,3.1666666666666665,192.0,3605.0,0
1381,,,Mizoram,Chennai,134176.0,Prepaid,21.0,0.0,,5098.333333333333,0.5616438356164384,3.0,40.0,2556.0,1
1382,M,58.0,West Bengal,Kolkata,47493.0,Postpaid,16.0,0.0,163.66666666666666,14087.666666666666,0.7948717948717948,1.0,154.0,15003.0,0
1383,M,71.0,Maharashtra,Chennai,62178.0,Prepaid,2.0,0.0,187.66666666666666,18248.333333333332,0.060810810810810814,2.6666666666666665,17.0,17959.0,0
1384,F,41.0,Delhi,Kolkata,80943.0,Postpaid,10.0,0.0,150.33333333333334,7600.0,0.2537313432835821,1.0,50.0,1416.0,0
1385,M,19.0,Mizoram,Delhi,111837.0,Prepaid,23.0,0.0,185.66666666666666,13505.0,0.7519083969465649,1.6666666666666667,196.0,8801.0,0
1386,M,18.0,Karnataka,Delhi,118373.0,Postpaid,28.0,0.0,191.66666666666666,8002.333333333333,0.20224719101123595,1.0,53.0,1491.0,0
1387,M,69.0,Karnataka,Hyderabad,86270.0,Prepaid,13.0,,161.0,12831.666666666666,1.3603603603603605,2.3333333333333335,150.0,19015.0,0
1388,,63.0,Karnataka,Hyderabad,246520.0,Prepaid,21.0,0.0,170.0,,1.3210526315789475,1.8333333333333333,250.0,15598.0,0
1389,F,43.0,Tamil Nadu,Hyderabad,207449.0,Prepaid,12.0,0.0,106.66666666666667,6886.0,0.9722222222222222,3.1666666666666665,69.0,3024.0,0
1390,F,30.0,Maharashtra,Kolkata,58069.0,Prepaid,22.0,0.0,149.66666666666666,,0.3288590604026846,2.8333333333333335,48.0,3747.0,0
1391,M,36.0,Tamil Nadu,Mumbai,191416.0,Prepaid,8.0,0.0,,5471.666666666667,0.328125,2.6666666666666665,20.0,1669.0,0
1392,M,45.0,Tripura,Hyderabad,226008.0,Postpaid,21.0,0.0,200.66666666666666,9379.0,0.07216494845360824,1.0,20.0,11414.0,0
1393,M,53.0,Tripura,Kolkata,163387.0,Postpaid,16.0,0.0,174.33333333333334,8487.333333333334,1.3644859813084111,,145.0,16376.0,1
1394,F,24.0,Tripura,Chennai,209238.0,Postpaid,28.0,0.0,166.0,11873.333333333334,0.9924242424242424,1.0,130.0,4381.0,0
1395,M,65.0,Arunachal Pradesh,Bangalore,108979.0,Prepaid,23.0,0.0,140.66666666666666,8253.0,0.759656652360515,,176.0,1993.0,0
1396,M,69.0,West Bengal,Kolkata,248191.0,Prepaid,19.0,0.0,134.33333333333334,9784.666666666666,2.764044943820225,2.5,245.0,13468.0,0
1397,F,28.0,Mizoram,Bangalore,188259.0,Prepaid,31.0,0.0,147.0,12474.0,0.925,2.5,147.0,13854.0,1
1398,F,40.0,West Bengal,Mumbai,49224.0,Prepaid,,0.0,131.0,10217.666666666666,,2.0,278.0,3268.0,0
1399,F,28.0,West Bengal,Hyderabad,30695.0,Prepaid,13.0,0.0,123.33333333333333,6821.666666666667,6.894736842105263,2.3333333333333335,261.0,13714.0,0
1400,F,37.0,,Kolkata,146562.0,Prepaid,1.0,1.0,152.0,8179.0,0.4180327868852459,2.1666666666666665,101.0,2839.0,0
1401,M,66.0,Karnataka,Kolkata,104151.0,Prepaid,8.0,0.0,101.33333333333333,6906.666666666667,8.333333333333334,2.0,74.0,2492.0,1
1402,F,40.0,Mizoram,Bangalore,149581.0,Prepaid,23.0,1.0,211.0,3686.3333333333335,1.3768844221105527,1.8333333333333333,273.0,3132.0,0
1403,F,35.0,Tripura,Chennai,219156.0,Prepaid,13.0,0.0,175.66666666666666,15549.0,0.5296803652968036,1.3333333333333333,115.0,16184.0,0
1404,M,25.0,Karnataka,Hyderabad,195519.0,Prepaid,3.0,0.0,219.66666666666666,12712.0,2.2711864406779663,1.5,267.0,9326.0,0
1405,M,19.0,Karnataka,Hyderabad,186121.0,Prepaid,18.0,0.0,125.66666666666667,12784.0,1.6538461538461537,2.0,128.0,19491.0,0
1406,M,71.0,Delhi,Hyderabad,71887.0,Prepaid,13.0,0.0,173.0,13370.333333333334,0.6206896551724138,3.1666666666666665,107.0,7458.0,0
1407,M,54.0,Delhi,Bangalore,147056.0,Prepaid,24.0,0.0,138.66666666666666,7171.0,1.3282442748091603,,173.0,15276.0,0
1408,M,72.0,Arunachal Pradesh,Delhi,121747.0,Postpaid,1.0,0.0,143.0,12868.333333333334,17.857142857142858,1.0,249.0,2611.0,0
1409,M,21.0,Arunachal Pradesh,Delhi,41345.0,Prepaid,15.0,0.0,275.3333333333333,10393.0,0.8523489932885906,3.5,253.0,8379.0,0
1410,F,72.0,Mizoram,Delhi,35136.0,Prepaid,29.0,0.0,176.0,10011.333333333334,0.234375,3.0,44.0,2878.0,1
1411,F,25.0,Arunachal Pradesh,Delhi,147410.0,Postpaid,32.0,0.0,46.666666666666664,4222.666666666667,4.117647058823529,1.0,69.0,1861.0,0
1412,F,36.0,Tamil Nadu,Bangalore,242197.0,Postpaid,29.0,0.0,147.0,11685.0,0.5463917525773195,1.0,52.0,11967.0,0
1413,F,63.0,Maharashtra,Bangalore,150480.0,Prepaid,4.0,0.0,166.0,9093.333333333334,0.2857142857142857,3.0,57.0,3678.0,0
1414,F,47.0,West Bengal,Hyderabad,106553.0,Postpaid,21.0,0.0,224.0,9157.0,1.2748815165876777,1.0,268.0,18583.0,0
1415,F,53.0,Tripura,Kolkata,162768.0,Prepaid,14.0,0.0,178.66666666666666,6592.0,0.430622009569378,3.0,89.0,2722.0,0
1416,F,31.0,Tamil Nadu,Mumbai,45162.0,Prepaid,18.0,0.0,258.0,5299.333333333333,1.182648401826484,3.1666666666666665,258.0,,1
1417,M,56.0,Delhi,Kolkata,216282.0,Prepaid,21.0,0.0,202.33333333333334,14523.333333333334,0.06462585034013606,3.0,18.0,10837.0,0
1418,M,70.0,Maharashtra,Delhi,242099.0,Prepaid,,0.0,179.33333333333334,11906.666666666666,1.3,3.3333333333333335,246.0,7367.0,0
1419,F,22.0,Tripura,Bangalore,159990.0,Prepaid,20.0,0.0,148.0,10408.333333333334,0.6766169154228856,2.8333333333333335,135.0,13264.0,0
1420,F,68.0,West Bengal,Chennai,158166.0,Postpaid,14.0,0.0,98.33333333333333,16660.666666666668,18.428571428571427,1.0,257.0,18611.0,0
1421,M,50.0,Maharashtra,Bangalore,127908.0,Prepaid,24.0,0.0,99.33333333333333,4731.333333333333,0.7164179104477612,2.8333333333333335,47.0,3235.0,0
1422,F,56.0,Maharashtra,Chennai,119608.0,Postpaid,13.0,0.0,89.0,7338.333333333333,2.3793103448275863,1.0,68.0,15038.0,0
1423,F,59.0,Maharashtra,Hyderabad,39249.0,Prepaid,21.0,1.0,230.0,11241.666666666666,0.7655677655677655,2.1666666666666665,208.0,17560.0,0
1424,M,,Arunachal Pradesh,Mumbai,125067.0,Prepaid,32.0,0.0,90.0,12994.0,10.681818181818182,3.1666666666666665,234.0,16175.0,0
1425,F,53.0,Maharashtra,Kolkata,122132.0,Prepaid,11.0,1.0,136.0,5620.333333333333,1.0625,,152.0,4273.0,0
1426,M,37.0,Tamil Nadu,Mumbai,135135.0,Prepaid,4.0,0.0,215.33333333333334,9767.333333333334,1.5401069518716577,2.1666666666666665,287.0,839.0,0
1427,M,44.0,,Kolkata,32839.0,Prepaid,20.0,0.0,75.66666666666667,9523.333333333334,1.574468085106383,3.1666666666666665,73.0,5381.0,0
1428,F,55.0,West Bengal,Hyderabad,133044.0,Prepaid,19.0,0.0,143.33333333333334,9263.0,0.696,2.6666666666666665,86.0,12772.0,0
1429,F,31.0,Tamil Nadu,Bangalore,224133.0,Prepaid,15.0,1.0,126.33333333333333,11798.333333333334,2.235294117647059,2.8333333333333335,151.0,18768.0,0
1430,M,26.0,West Bengal,Chennai,61178.0,Prepaid,28.0,0.0,275.0,7311.0,1.0980392156862746,2.6666666666666665,279.0,10414.0,0
1431,M,54.0,Delhi,Chennai,32587.0,Prepaid,4.0,0.0,88.33333333333333,3213.6666666666665,0.7702702702702703,1.6666666666666667,56.0,4657.0,1
1432,M,18.0,Karnataka,Bangalore,130540.0,Postpaid,21.0,0.0,210.0,9870.333333333334,0.16151202749140894,1.0,46.0,10137.0,0
1433,M,44.0,Karnataka,Kolkata,235138.0,Prepaid,7.0,0.0,218.66666666666666,11966.0,0.918918918918919,3.6666666666666665,237.0,14976.0,0
1434,M,67.0,Tamil Nadu,Delhi,164400.0,Prepaid,12.0,0.0,104.0,10380.333333333334,1.2222222222222223,2.6666666666666665,142.0,12685.0,0
1435,M,39.0,Tripura,Hyderabad,178185.0,Prepaid,31.0,0.0,85.33333333333333,2539.3333333333335,0.3263888888888889,3.0,46.0,3197.0,0
1436,M,19.0,Tripura,Chennai,81631.0,Postpaid,26.0,0.0,140.66666666666666,10387.666666666666,0.2805755395683453,1.0,77.0,1832.0,0
1437,F,23.0,Tamil Nadu,Hyderabad,89061.0,Prepaid,15.0,,88.66666666666667,9896.666666666666,17.285714285714285,2.8333333333333335,241.0,3420.0,0
1438,M,19.0,Tamil Nadu,Chennai,236787.0,Prepaid,32.0,0.0,173.33333333333334,9826.666666666666,2.2735849056603774,2.1666666666666665,240.0,11144.0,0
1439,M,42.0,Maharashtra,Kolkata,159850.0,Prepaid,23.0,,216.0,5758.666666666667,0.8871595330739299,3.5,227.0,816.0,0
1440,F,29.0,,Kolkata,27460.0,Prepaid,31.0,0.0,221.33333333333334,9043.666666666666,0.8181818181818182,2.6666666666666665,197.0,15811.0,0
1441,F,65.0,Maharashtra,Hyderabad,238380.0,Prepaid,17.0,0.0,83.0,5804.666666666667,1.0298507462686568,2.5,68.0,1292.0,1
1442,M,22.0,Arunachal Pradesh,Hyderabad,139180.0,Postpaid,29.0,0.0,182.33333333333334,12696.333333333334,,1.0,232.0,15883.0,0
1443,F,22.0,Mizoram,Mumbai,51000.0,,32.0,0.0,80.0,10676.333333333334,4.7,1.0,140.0,7838.0,0
1444,F,70.0,Tamil Nadu,Kolkata,245743.0,Prepaid,20.0,0.0,122.0,7630.666666666667,0.41025641025641024,2.3333333333333335,95.0,1077.0,0
1445,F,45.0,West Bengal,Hyderabad,150221.0,Postpaid,11.0,0.0,133.33333333333334,8441.666666666666,2.8125,1.0,179.0,10771.0,0
1446,F,64.0,Mizoram,Chennai,95811.0,Prepaid,32.0,0.0,105.66666666666667,10308.666666666666,1.221311475409836,1.6666666666666667,148.0,14225.0,0
1447,F,74.0,Tripura,Mumbai,234034.0,Prepaid,32.0,0.0,208.33333333333334,10769.666666666666,1.4027777777777777,2.3333333333333335,201.0,12366.0,0
1448,F,41.0,West Bengal,Bangalore,180362.0,Prepaid,15.0,1.0,174.66666666666666,10652.333333333334,0.6742424242424242,2.1666666666666665,177.0,5064.0,0
1449,M,73.0,Karnataka,Mumbai,,Prepaid,30.0,0.0,214.66666666666666,11938.666666666666,0.9631336405529954,2.5,208.0,18770.0,0
1450,M,,Mizoram,,249129.0,Prepaid,20.0,0.0,121.0,12301.333333333334,1.1206896551724137,3.1666666666666665,129.0,16712.0,0
1451,F,24.0,Tripura,Hyderabad,83404.0,Prepaid,10.0,0.0,43.666666666666664,4263.666666666667,0.4852941176470588,2.5,32.0,4978.0,0
1452,F,30.0,Mizoram,Mumbai,143815.0,Prepaid,3.0,0.0,120.66666666666667,6712.666666666667,0.16727272727272727,2.0,45.0,5883.0,0
1453,F,45.0,Maharashtra,Delhi,170175.0,Prepaid,17.0,1.0,130.66666666666666,8568.666666666666,0.09313725490196079,2.8333333333333335,18.0,5419.0,0
1454,F,64.0,Karnataka,Delhi,38167.0,Prepaid,6.0,0.0,86.66666666666667,12139.333333333334,8.823529411764707,2.8333333333333335,149.0,13313.0,0
1455,M,50.0,Tamil Nadu,Bangalore,70209.0,Prepaid,1.0,0.0,165.33333333333334,11223.0,1.7560975609756098,3.1666666666666665,215.0,12247.0,0
1456,F,39.0,Karnataka,Chennai,140050.0,Postpaid,22.0,0.0,224.66666666666666,7036.666666666667,0.7525083612040134,1.0,224.0,6808.0,0
1457,F,40.0,Mizoram,Mumbai,82382.0,,22.0,0.0,193.0,10306.0,1.9083333333333334,2.6666666666666665,228.0,14028.0,0
1458,M,42.0,Tripura,Chennai,127148.0,Prepaid,24.0,0.0,197.0,14522.333333333334,1.8837209302325582,2.0,242.0,6440.0,0
1459,M,59.0,Tripura,Mumbai,46198.0,Prepaid,23.0,0.0,233.66666666666666,9765.0,1.1476793248945147,2.5,271.0,5745.0,0
1460,M,32.0,Maharashtra,Chennai,,Prepaid,15.0,0.0,116.33333333333333,14691.666666666666,0.25133689839572193,3.0,46.0,17151.0,0
1461,F,63.0,West Bengal,Hyderabad,208400.0,Prepaid,9.0,0.0,67.0,7320.333333333333,1.3018867924528301,1.8333333333333333,68.0,3927.0,1
1462,M,43.0,Maharashtra,Chennai,205077.0,Prepaid,9.0,0.0,179.33333333333334,7557.0,0.34782608695652173,2.5,71.0,1917.0,0
1463,M,55.0,Mizoram,Kolkata,169740.0,Postpaid,4.0,0.0,184.66666666666666,10501.0,1.3095238095238095,1.0,219.0,3153.0,0
1464,M,20.0,West Bengal,Hyderabad,235223.0,Postpaid,18.0,0.0,160.66666666666666,,2.9375,1.0,234.0,12428.0,0
1465,F,73.0,Tamil Nadu,Delhi,121911.0,Postpaid,9.0,0.0,231.0,7286.666666666667,1.0702479338842976,1.0,258.0,8503.0,0
1466,F,22.0,Tamil Nadu,Kolkata,191134.0,Postpaid,17.0,0.0,51.333333333333336,13714.666666666666,10.583333333333334,1.0,126.0,11150.0,0
1467,F,49.0,Delhi,Chennai,166524.0,Postpaid,10.0,0.0,155.33333333333334,3031.6666666666665,0.21721311475409835,1.0,52.0,4110.0,0
1468,F,51.0,Arunachal Pradesh,Hyderabad,233875.0,Postpaid,5.0,0.0,208.0,14811.0,0.852589641434263,1.0,,11518.0,0
1469,F,31.0,West Bengal,Kolkata,42590.0,Postpaid,12.0,0.0,195.0,4550.666666666667,0.7246376811594203,1.0,199.0,738.0,0
1470,M,20.0,Karnataka,Kolkata,161353.0,Prepaid,30.0,0.0,176.66666666666666,9736.0,0.9383259911894273,2.8333333333333335,212.0,1441.0,0
1471,M,61.0,Tripura,Hyderabad,106658.0,Prepaid,27.0,0.0,85.66666666666667,6003.0,0.24561403508771928,,13.0,2157.0,1
1472,F,37.0,Mizoram,Hyderabad,224570.0,Prepaid,7.0,0.0,147.66666666666666,9212.0,0.5408560311284046,3.1666666666666665,138.0,2557.0,0
1473,F,65.0,West Bengal,Mumbai,207302.0,Prepaid,23.0,,156.66666666666666,12014.0,0.6267942583732058,2.5,130.0,5133.0,0
1474,F,35.0,Delhi,Hyderabad,120092.0,Prepaid,22.0,0.0,71.0,5089.333333333333,0.5,2.5,49.0,9270.0,0
1475,F,23.0,Tripura,Delhi,46225.0,Prepaid,19.0,0.0,153.33333333333334,,18.833333333333332,2.3333333333333335,225.0,14514.0,0
1476,F,46.0,Arunachal Pradesh,Mumbai,190624.0,Postpaid,3.0,0.0,152.0,6926.333333333333,0.529126213592233,1.0,108.0,2935.0,1
1477,M,70.0,Maharashtra,Delhi,43700.0,Postpaid,14.0,0.0,126.33333333333333,9125.0,0.47297297297297297,1.0,104.0,9056.0,0
1478,M,30.0,Mizoram,Mumbai,237768.0,Prepaid,13.0,0.0,149.0,7690.666666666667,2.948051948051948,2.5,226.0,5425.0,0
1479,M,74.0,Karnataka,Mumbai,191506.0,Prepaid,24.0,0.0,89.0,6169.0,5.228571428571429,2.8333333333333335,182.0,1912.0,0
1480,M,58.0,Arunachal Pradesh,Bangalore,70416.0,Prepaid,13.0,0.0,178.0,16230.666666666666,1.02880658436214,2.5,249.0,15565.0,0
1481,M,48.0,Delhi,Hyderabad,209424.0,Prepaid,7.0,0.0,98.66666666666667,4273.0,1.5238095238095237,2.3333333333333335,31.0,2011.0,1
1482,M,28.0,Arunachal Pradesh,Hyderabad,41061.0,Prepaid,5.0,0.0,171.66666666666666,5513.666666666667,0.9333333333333333,2.6666666666666665,139.0,5339.0,0
1483,F,25.0,Mizoram,Hyderabad,116200.0,Prepaid,4.0,0.0,250.66666666666666,11676.333333333334,1.1401869158878504,2.5,243.0,18387.0,0
1484,F,,Maharashtra,Bangalore,171843.0,Postpaid,13.0,0.0,129.33333333333334,9021.666666666666,0.10452961672473868,1.0,29.0,16685.0,0
1485,M,41.0,Tamil Nadu,Kolkata,35950.0,Prepaid,22.0,0.0,96.0,9540.666666666666,9.904761904761905,2.1666666666666665,207.0,4100.0,0
1486,M,65.0,Karnataka,Kolkata,238076.0,Postpaid,6.0,0.0,174.0,10684.0,0.20350877192982456,1.0,57.0,3220.0,0
1487,M,42.0,Tripura,Kolkata,42442.0,Prepaid,15.0,0.0,,15753.0,,3.3333333333333335,37.0,13338.0,0
1488,M,53.0,Karnataka,Bangalore,30522.0,Prepaid,17.0,0.0,227.0,,1.0722021660649819,2.8333333333333335,296.0,13323.0,0
1489,F,74.0,Delhi,Kolkata,241179.0,Prepaid,9.0,0.0,98.0,11501.666666666666,1.3454545454545455,2.3333333333333335,147.0,16762.0,0
1490,F,47.0,West Bengal,Hyderabad,80736.0,Prepaid,11.0,0.0,109.33333333333333,2992.0,0.3318777292576419,2.1666666666666665,75.0,1642.0,0
1491,M,51.0,Tamil Nadu,Kolkata,38898.0,Prepaid,30.0,0.0,85.0,1909.3333333333333,4.7,2.3333333333333335,46.0,490.0,0
1492,M,62.0,Delhi,Kolkata,94460.0,Prepaid,30.0,0.0,111.66666666666667,13922.0,2.033707865168539,2.5,180.0,14943.0,0
1493,F,23.0,Arunachal Pradesh,Bangalore,88438.0,Prepaid,9.0,0.0,148.0,12692.666666666666,0.5827067669172933,3.1666666666666665,154.0,15397.0,0
1494,F,57.0,Tripura,Mumbai,29052.0,Postpaid,30.0,0.0,261.6666666666667,11148.666666666666,1.1551724137931034,1.0,267.0,17365.0,0
1495,F,70.0,Tripura,Delhi,140761.0,Prepaid,20.0,0.0,151.0,9348.333333333334,0.11173184357541899,2.0,19.0,12745.0,0
1496,M,,Mizoram,Bangalore,155092.0,Postpaid,21.0,1.0,136.0,9987.333333333334,4.535714285714286,1.0,126.0,16116.0,0
1497,F,46.0,Tamil Nadu,Delhi,28685.0,Prepaid,28.0,0.0,158.0,8041.333333333333,0.06896551724137931,1.6666666666666667,17.0,16125.0,0
1498,F,21.0,Tripura,Bangalore,43567.0,Prepaid,10.0,0.0,233.0,13407.333333333334,2.0434782608695654,1.8333333333333333,281.0,12551.0,0
1499,F,40.0,Tamil Nadu,Kolkata,220170.0,Postpaid,14.0,0.0,101.33333333333333,12216.666666666666,0.44086021505376344,1.0,81.0,10849.0,0
1500,M,26.0,Delhi,Bangalore,110094.0,Postpaid,32.0,0.0,247.66666666666666,16611.666666666668,0.9321428571428572,1.0,260.0,11821.0,0
1501,M,38.0,Mizoram,Hyderabad,183630.0,Prepaid,15.0,0.0,128.33333333333334,4619.0,0.9423076923076923,3.0,48.0,1377.0,0
1502,M,27.0,Delhi,Mumbai,129293.0,Prepaid,31.0,0.0,102.33333333333333,7014.666666666667,0.3333333333333333,2.0,57.0,6727.0,0
1503,F,60.0,Delhi,Delhi,91875.0,Postpaid,1.0,0.0,184.0,11641.666666666666,0.9022988505747126,1.0,156.0,17843.0,1
1504,M,44.0,Arunachal Pradesh,Mumbai,111978.0,Prepaid,17.0,0.0,167.33333333333334,11813.333333333334,0.4781021897810219,2.1666666666666665,130.0,6960.0,0
1505,F,31.0,Tamil Nadu,Kolkata,198944.0,Prepaid,17.0,0.0,221.0,16425.333333333332,0.9131944444444444,2.1666666666666665,262.0,9879.0,0
1506,F,37.0,Tamil Nadu,Chennai,192425.0,Prepaid,19.0,0.0,154.33333333333334,8782.333333333334,1.7830188679245282,2.5,188.0,13124.0,0
1507,M,68.0,Delhi,Kolkata,45847.0,Postpaid,29.0,0.0,118.66666666666667,10724.0,1.0819672131147542,1.0,131.0,17325.0,0
1508,M,56.0,Arunachal Pradesh,Bangalore,96227.0,Prepaid,5.0,1.0,128.33333333333334,8713.0,0.5555555555555556,1.6666666666666667,109.0,4228.0,0
1509,M,,Tripura,Bangalore,200050.0,Postpaid,11.0,0.0,135.33333333333334,17037.0,2.18348623853211,,237.0,17498.0,0
1510,F,23.0,Mizoram,,228553.0,Prepaid,19.0,0.0,147.0,15547.333333333334,5.431372549019608,2.0,276.0,13924.0,0
1511,F,43.0,Delhi,Delhi,60994.0,Prepaid,17.0,0.0,26.0,3529.6666666666665,0.23076923076923078,2.1666666666666665,5.0,4279.0,1
1512,M,37.0,Mizoram,Hyderabad,227634.0,Postpaid,5.0,0.0,179.66666666666666,9619.0,0.51171875,1.0,130.0,3248.0,0
1513,F,19.0,Delhi,Bangalore,112142.0,Prepaid,9.0,0.0,179.0,16666.666666666668,0.8162393162393162,2.0,190.0,15263.0,0
1514,M,57.0,Delhi,Bangalore,140605.0,Prepaid,24.0,0.0,163.66666666666666,8143.333333333333,7.178571428571429,3.1666666666666665,200.0,923.0,1
1515,F,64.0,Delhi,Delhi,59833.0,Postpaid,1.0,0.0,152.33333333333334,6911.666666666667,1.5172413793103448,1.0,131.0,13563.0,0
1516,F,26.0,Arunachal Pradesh,Bangalore,123513.0,Prepaid,23.0,0.0,150.33333333333334,16815.333333333332,,2.1666666666666665,96.0,19615.0,0
1517,M,24.0,Maharashtra,Chennai,204703.0,Prepaid,32.0,0.0,138.66666666666666,9988.666666666666,0.5622119815668203,3.0,121.0,16066.0,0
1518,F,66.0,Arunachal Pradesh,Hyderabad,140963.0,Prepaid,4.0,0.0,120.0,10567.666666666666,8.470588235294118,2.6666666666666665,287.0,9480.0,0
1519,M,56.0,Tamil Nadu,Delhi,244579.0,Prepaid,19.0,0.0,139.0,13050.0,0.12173913043478261,2.6666666666666665,27.0,19416.0,0
1520,M,60.0,Maharashtra,Hyderabad,133962.0,Postpaid,,0.0,157.0,12768.666666666666,6.852941176470588,1.0,232.0,12583.0,0
1521,F,30.0,Tripura,Delhi,153286.0,Prepaid,10.0,2.0,58.0,2914.0,2.103448275862069,3.0,60.0,925.0,0
1522,F,61.0,Mizoram,Mumbai,230859.0,Prepaid,17.0,0.0,163.66666666666666,7075.333333333333,1.7619047619047619,2.3333333333333335,221.0,14301.0,0
1523,F,42.0,Mizoram,Delhi,223152.0,Prepaid,14.0,0.0,116.66666666666667,8146.333333333333,1.128440366972477,2.8333333333333335,122.0,2297.0,0
1524,M,47.0,West Bengal,Kolkata,153002.0,Prepaid,5.0,0.0,196.33333333333334,10149.333333333334,0.8811188811188811,2.1666666666666665,251.0,4700.0,0
1525,M,21.0,Mizoram,Mumbai,201566.0,Prepaid,2.0,0.0,57.666666666666664,6855.0,0.6911764705882353,2.5,46.0,5089.0,0
1526,M,41.0,Karnataka,Delhi,,Prepaid,31.0,0.0,155.33333333333334,8764.666666666666,1.3361344537815125,3.3333333333333335,,1446.0,0
1527,F,71.0,Mizoram,Bangalore,231762.0,Postpaid,15.0,0.0,88.0,10708.666666666666,4.393939393939394,1.0,144.0,15128.0,0
1528,F,52.0,Delhi,Hyderabad,36486.0,Prepaid,22.0,0.0,121.66666666666667,7986.333333333333,0.19736842105263158,2.8333333333333335,44.0,2898.0,0
1529,M,30.0,Tripura,Chennai,238369.0,Prepaid,15.0,0.0,109.0,10605.666666666666,2.287878787878788,2.6666666666666665,150.0,17086.0,0
1530,F,18.0,Karnataka,Delhi,69372.0,Prepaid,29.0,0.0,217.66666666666666,15263.333333333334,0.9213483146067416,2.3333333333333335,245.0,16531.0,0
1531,M,43.0,Tripura,Bangalore,104406.0,Prepaid,31.0,1.0,52.0,6919.666666666667,3.3636363636363638,2.3333333333333335,73.0,3472.0,0
1532,F,25.0,West Bengal,Delhi,144947.0,Prepaid,11.0,0.0,163.66666666666666,9550.666666666666,0.35384615384615387,2.5,91.0,4626.0,1
1533,M,20.0,Tripura,Chennai,93993.0,,14.0,0.0,,12207.666666666666,1.3850931677018634,2.8333333333333335,222.0,16725.0,0
1534,M,63.0,Tripura,Bangalore,140931.0,Prepaid,4.0,0.0,183.66666666666666,11959.0,0.9399141630901288,2.3333333333333335,218.0,17375.0,0
1535,M,31.0,Delhi,Bangalore,128025.0,Prepaid,32.0,0.0,156.0,3470.3333333333335,0.2565217391304348,2.0,58.0,9011.0,0
1536,M,20.0,Tripura,Delhi,35986.0,Prepaid,31.0,0.0,191.33333333333334,12286.0,1.0218181818181817,2.6666666666666665,280.0,15894.0,0
1537,M,72.0,Karnataka,Delhi,160047.0,Prepaid,27.0,0.0,56.666666666666664,14891.0,1.702127659574468,3.1666666666666665,79.0,14280.0,0
1538,M,24.0,,Chennai,159627.0,Prepaid,15.0,0.0,174.0,11781.0,0.6056338028169014,2.3333333333333335,171.0,16934.0,0
1539,F,33.0,Tripura,Delhi,237477.0,Prepaid,19.0,0.0,219.0,10159.333333333334,1.8733333333333333,2.5,280.0,13699.0,0
1540,F,62.0,Arunachal Pradesh,Delhi,216844.0,Prepaid,8.0,0.0,233.66666666666666,6734.333333333333,0.9481481481481482,2.6666666666666665,255.0,3545.0,0
1541,F,69.0,Tamil Nadu,Mumbai,84156.0,Postpaid,12.0,0.0,47.0,5989.0,1.6521739130434783,1.0,37.0,4679.0,0
1542,F,51.0,Arunachal Pradesh,Chennai,48412.0,Postpaid,6.0,0.0,161.0,6494.666666666667,0.37719298245614036,1.0,85.0,4111.0,0
1543,M,39.0,Delhi,Delhi,91655.0,Postpaid,7.0,0.0,150.66666666666666,13480.333333333334,0.7433628318584071,1.0,167.0,8158.0,0
1544,F,61.0,Mizoram,Delhi,126316.0,Prepaid,26.0,0.0,227.66666666666666,8740.0,0.8297872340425532,2.1666666666666665,194.0,6006.0,0
1545,M,47.0,Delhi,Hyderabad,185969.0,Prepaid,12.0,0.0,21.666666666666668,9859.333333333334,0.75,2.5,17.0,11362.0,0
1546,M,55.0,Arunachal Pradesh,Chennai,199351.0,Prepaid,22.0,0.0,149.66666666666666,7028.666666666667,0.7086092715231788,2.6666666666666665,106.0,8436.0,0
1547,M,59.0,Tripura,Kolkata,,Prepaid,24.0,0.0,202.66666666666666,15027.0,3.4404761904761907,2.5,288.0,18625.0,0
1548,F,54.0,Maharashtra,Mumbai,56119.0,Prepaid,3.0,0.0,203.33333333333334,17973.0,0.46963562753036436,2.6666666666666665,115.0,18455.0,0
1549,F,23.0,Maharashtra,Hyderabad,118904.0,,18.0,0.0,194.66666666666666,12968.0,0.4074074074074074,2.5,87.0,19106.0,0
1550,M,26.0,Maharashtra,Delhi,31300.0,Postpaid,3.0,0.0,36.0,14509.666666666666,0.5348837209302325,1.0,22.0,14885.0,0
1551,F,51.0,Delhi,Kolkata,150967.0,Prepaid,5.0,0.0,82.0,3622.3333333333335,0.9285714285714286,2.3333333333333335,25.0,837.0,0
1552,M,,Tamil Nadu,Bangalore,31740.0,Prepaid,9.0,0.0,127.33333333333333,15009.333333333334,5.325581395348837,3.0,228.0,17753.0,0
1553,F,36.0,Tripura,Bangalore,35271.0,Postpaid,10.0,0.0,211.0,8305.333333333334,1.2487046632124352,1.0,240.0,2203.0,1
1554,M,24.0,West Bengal,Bangalore,69843.0,Prepaid,9.0,0.0,96.66666666666667,6645.666666666667,0.3901098901098901,1.8333333333333333,70.0,1588.0,0
1555,F,19.0,Karnataka,Chennai,127707.0,Postpaid,8.0,0.0,151.0,12967.0,1.3463687150837989,1.0,240.0,11231.0,0
